preference_model,pricing_model,n_items,gamma,delta,K,alpha,lambda_,total_revenue,avg_revenue_per_user,utility_gap,revenue_gap,exposure_gap,exposure_random_gap,minority_exposure,price_error_minority,price_error_all
gaussian,fixed,50,0.7,0.99,3,0.9,0.1,148.5,0.495,0.017262647829551392,-0.04377880184331795,-0.04777777777777778,0.052222222222222225,0.14777777777777776,,
gaussian,fixed,50,0.7,0.99,3,0.9,0.25,148.5,0.495,0.017262647829551392,-0.04377880184331795,-0.04777777777777778,0.052222222222222225,0.14777777777777776,,
gaussian,fixed,50,0.7,0.99,5,0.9,0.1,147.0,0.49,-0.0364900629166634,-0.09444444444444439,-0.08066666666666669,0.019333333333333313,0.18066666666666667,,
gaussian,fixed,50,0.7,0.99,5,0.9,0.25,152.25,0.5075,-0.04662665745197206,-0.06818181818181812,-0.07533333333333334,0.02466666666666667,0.1753333333333333,,
gaussian,mle,50,0.0,0.95,1,0.9,0.1,132.39200000000002,0.44130666666666674,0.05311028841578602,0.02940861344537815,0.043333333333333314,0.1433333333333333,0.056666666666666664,0.7287,0.8116800000000002
gaussian,mle,50,0.0,0.95,1,0.9,0.25,141.82299999999998,0.47274333333333324,0.23641890060952886,0.2914448529411765,0.043333333333333314,0.1433333333333333,0.056666666666666664,0.7287,0.8141800000000002
gaussian,mle,50,0.0,0.95,3,0.9,0.1,152.687,0.5089566666666667,0.041879994984478974,0.0012451481103166184,-0.062222222222222234,0.03777777777777777,0.1622222222222222,0.9232999999999999,0.9297
gaussian,mle,50,0.0,0.95,3,0.9,0.25,153.786,0.51262,-0.031696357983516,-0.008291666666666586,-0.07000000000000003,0.02999999999999997,0.17,0.9421999999999999,0.84804
gaussian,mle,50,0.0,0.95,5,0.9,0.1,201.387,0.67129,0.029126288420595947,0.014263772483284698,-0.20066666666666672,-0.10066666666666671,0.3006666666666667,0.7035,0.90836
gaussian,mle,50,0.0,0.95,5,0.9,0.25,169.28700000000003,0.5642900000000001,0.0679045267289482,0.16345148110316648,-0.11133333333333334,-0.011333333333333334,0.21133333333333332,1.0303,1.0817999999999999
gaussian,mle,50,0.0,0.99,1,0.9,0.1,159.34800000000004,0.5311600000000002,0.4138527602515873,0.5161165966386555,0.043333333333333314,0.1433333333333333,0.056666666666666664,0.7287,0.8116800000000002
gaussian,mle,50,0.0,0.99,1,0.9,0.25,158.54400000000004,0.5284800000000002,0.41217646381377165,0.5131607142857143,0.03999999999999998,0.13999999999999999,0.06,0.7224999999999999,0.8104399999999999
gaussian,mle,50,0.0,0.99,3,0.9,0.1,173.551,0.5785033333333333,0.15569905385893867,0.05214882795223352,-0.05777777777777779,0.04222222222222222,0.15777777777777777,0.647,0.9058600000000001
gaussian,mle,50,0.0,0.99,3,0.9,0.25,145.08400000000003,0.48361333333333345,0.02235443483286681,0.006548787061994632,-0.0266666666666667,0.0733333333333333,0.12666666666666668,0.7913,0.9787
gaussian,mle,50,0.0,0.99,5,0.9,0.1,196.25300000000004,0.6541766666666669,-0.03641311756923937,0.011626923076922924,-0.20733333333333337,-0.10733333333333336,0.30733333333333335,0.9611999999999998,0.9360600000000001
gaussian,mle,50,0.0,0.99,5,0.9,0.25,208.50400000000002,0.6950133333333334,0.1393321738761258,0.2833963068181818,-0.098,0.0020000000000000018,0.19799999999999998,0.8543,0.7639000000000001
gaussian,mle,50,0.3,0.95,1,0.9,0.1,69.65299999999999,0.23217666666666664,0.02770122544237663,0.016778361344537807,0.043333333333333314,0.1433333333333333,0.056666666666666664,0.9423000000000001,0.91848
gaussian,mle,50,0.3,0.95,1,0.9,0.25,112.238,0.37412666666666666,0.14767333982563274,0.29690966386554624,0.03666666666666664,0.13666666666666666,0.06333333333333334,0.9423000000000001,0.90592
gaussian,mle,50,0.3,0.95,3,0.9,0.1,124.055,0.4135166666666667,0.033175686603662796,0.30646296296296294,-0.03555555555555556,0.06444444444444444,0.13555555555555554,0.8731,0.94608
gaussian,mle,50,0.3,0.95,3,0.9,0.25,142.46699999999998,0.4748899999999999,0.018168827685008132,0.0730687815833801,-0.12444444444444441,-0.024444444444444408,0.2244444444444444,1.2187,0.99886
gaussian,mle,50,0.3,0.95,5,0.9,0.1,143.07900000000004,0.47693000000000013,-0.024416917748208755,-0.004782828282828333,-0.07333333333333336,0.026666666666666644,0.17333333333333334,0.7727,1.0516800000000002
gaussian,mle,50,0.3,0.95,5,0.9,0.25,137.768,0.45922666666666667,-0.014100085113606886,-0.005881026094648356,-0.1686666666666667,-0.06866666666666668,0.26866666666666666,1.0429,1.13456
gaussian,mle,50,0.3,0.99,1,0.9,0.1,121.428,0.40476,0.1612624399637392,0.32329096638655463,0.043333333333333314,0.1433333333333333,0.056666666666666664,0.9423000000000001,0.91848
gaussian,mle,50,0.3,0.99,1,0.9,0.25,88.67599999999999,0.2955866666666666,-0.03744252706363965,-0.029644432773109186,0.03999999999999998,0.13999999999999999,0.06,0.9423000000000001,0.91848
gaussian,mle,50,0.3,0.99,3,0.9,0.1,142.20299999999997,0.47400999999999993,0.04578847396251334,0.2006467202302435,-0.05000000000000002,0.04999999999999999,0.15,0.9109,0.9636600000000002
gaussian,mle,50,0.3,0.99,3,0.9,0.25,133.582,0.4452733333333333,0.08680881542829366,0.20401838610827372,-0.0488888888888889,0.05111111111111111,0.14888888888888888,1.1496,0.9725400000000001
gaussian,mle,50,0.3,0.99,5,0.9,0.1,153.64800000000002,0.5121600000000001,0.12418037679098343,0.43561730769230766,-0.08333333333333334,0.016666666666666663,0.18333333333333332,0.754,1.02156
gaussian,mle,50,0.3,0.99,5,0.9,0.25,149.01700000000002,0.4967233333333334,-0.025403564375321097,0.027404494382022526,-0.06533333333333333,0.03466666666666668,0.1653333333333333,0.9673999999999999,0.9699800000000001
gaussian,mle,50,0.7,0.95,1,0.9,0.1,98.66499999999998,0.32888333333333325,0.04593745055452532,0.06147846638655463,-0.003333333333333355,0.09666666666666665,0.10333333333333333,1.2066,1.1461
gaussian,mle,50,0.7,0.95,1,0.9,0.25,75.15199999999999,0.2505066666666666,0.020430891715378846,-0.007634453781512618,-0.01333333333333335,0.08666666666666666,0.11333333333333333,1.3195999999999999,1.15736
gaussian,mle,50,0.7,0.95,3,0.9,0.1,129.522,0.43173999999999996,-0.06399918254605899,-0.09618461538461548,-0.06555555555555553,0.03444444444444447,0.1655555555555555,1.8598,1.47774
gaussian,mle,50,0.7,0.95,3,0.9,0.25,127.023,0.42341,-0.08709143522897939,-0.018285185185185238,-0.03222222222222221,0.0677777777777778,0.13222222222222219,1.6275,1.39732
gaussian,mle,50,0.7,0.95,5,0.9,0.1,140.75100000000003,0.4691700000000001,-0.03684283954852116,-0.04178914141414147,-0.07400000000000001,0.025999999999999995,0.174,1.2818999999999998,1.5217200000000002
gaussian,mle,50,0.7,0.95,5,0.9,0.25,140.95100000000005,0.46983666666666685,-0.02199495365828802,0.05410031512605046,-0.09200000000000003,0.00799999999999998,0.192,1.4955000000000003,1.52548
gaussian,mle,50,0.7,0.99,1,0.9,0.1,40.788,0.13596,0.03484328781639079,0.06888970588235292,0.043333333333333314,0.1433333333333333,0.056666666666666664,1.2316,1.1774600000000002
gaussian,mle,50,0.7,0.99,1,0.9,0.25,22.405999999999995,0.07468666666666665,-0.004950141036934523,0.013716911764705887,0.019999999999999976,0.11999999999999998,0.08,1.2316,1.16618
gaussian,mle,50,0.7,0.99,3,0.9,0.1,133.051,0.4435033333333333,-0.047170016793725594,-0.0027124355438302716,-0.05111111111111111,0.0488888888888889,0.15111111111111108,1.5016,1.3998400000000002
gaussian,mle,50,0.7,0.99,3,0.9,0.25,130.313,0.43437666666666663,-0.08851272498477974,-0.10304399357171556,-0.06444444444444444,0.03555555555555556,0.16444444444444442,1.7467000000000001,1.51794
gaussian,mle,50,0.7,0.99,5,0.9,0.1,141.10200000000003,0.4703400000000001,-0.04044536532526355,-0.06490864248278705,-0.07466666666666669,0.02533333333333332,0.17466666666666666,1.3006999999999997,1.40984
gaussian,mle,50,0.7,0.99,5,0.9,0.25,141.76700000000002,0.47255666666666674,-0.02721859399523388,0.20808927403531724,-0.0866666666666667,0.013333333333333308,0.18666666666666668,1.4641,1.4777
gaussian,oracle,50,0.0,0.95,1,0.9,0.1,181.886,0.6062866666666666,-0.15562900023261816,-0.024603636363636272,0.026666666666666644,0.12666666666666665,0.07333333333333333,,
gaussian,oracle,50,0.0,0.95,1,0.9,0.25,181.886,0.6062866666666666,-0.15562900023261816,-0.024603636363636272,0.026666666666666644,0.12666666666666665,0.07333333333333333,,
gaussian,oracle,50,0.0,0.95,3,0.9,0.1,253.622,0.8454066666666668,-0.13358055976464045,0.37855026455026464,-0.04222222222222227,0.057777777777777733,0.14222222222222225,,
gaussian,oracle,50,0.0,0.95,3,0.9,0.25,263.787,0.8792899999999999,-0.17139473207260542,0.11037593283582081,-0.24777777777777776,-0.14777777777777776,0.34777777777777774,,
gaussian,oracle,50,0.0,0.95,5,0.9,0.1,246.892,0.8229733333333333,-0.19956217805116522,0.17979636363636364,-0.08733333333333335,0.01266666666666666,0.18733333333333332,,
gaussian,oracle,50,0.0,0.95,5,0.9,0.25,290.197,0.9673233333333333,-0.10178228064420092,0.2627818181818181,-0.098,0.0020000000000000018,0.19799999999999998,,
gaussian,oracle,50,0.0,0.99,1,0.9,0.1,272.028,0.9067600000000001,-0.06257704274339981,-0.08081454545454536,-0.64,-0.54,0.74,,
gaussian,oracle,50,0.0,0.99,1,0.9,0.25,272.028,0.9067600000000001,-0.06257704274339981,-0.08081454545454536,-0.64,-0.54,0.74,,
gaussian,oracle,50,0.0,0.99,3,0.9,0.1,251.673,0.83891,-0.14703469914609651,0.22074545454545447,-0.051111111111111135,0.04888888888888887,0.1511111111111111,,
gaussian,oracle,50,0.0,0.99,3,0.9,0.25,255.221,0.8507366666666667,-0.1339058780045047,0.1620388655462185,-0.24777777777777776,-0.14777777777777776,0.34777777777777774,,
gaussian,oracle,50,0.0,0.99,5,0.9,0.1,255.77100000000002,0.85257,-0.22269825692696965,0.2956260504201681,-0.0846666666666667,0.01533333333333331,0.18466666666666667,,
gaussian,oracle,50,0.0,0.99,5,0.9,0.25,270.414,0.90138,-0.2063853412123931,0.3671702898550724,-0.06533333333333333,0.03466666666666668,0.1653333333333333,,
gaussian,oracle,50,0.3,0.95,1,0.9,0.1,129.183,0.43061,-0.09478010986578006,-0.08246181818181825,0.026666666666666644,0.12666666666666665,0.07333333333333333,,
gaussian,oracle,50,0.3,0.95,1,0.9,0.25,147.34600000000003,0.49115333333333344,0.08119821804613656,0.1173309090909091,0.026666666666666644,0.12666666666666665,0.07333333333333333,,
gaussian,oracle,50,0.3,0.95,3,0.9,0.1,175.307,0.5843566666666666,-0.02607980809816518,0.1753025830258303,-0.041111111111111126,0.05888888888888888,0.1411111111111111,,
gaussian,oracle,50,0.3,0.95,3,0.9,0.25,185.824,0.6194133333333334,0.11999917346580402,0.30238518518518526,0.0111111111111111,0.1111111111111111,0.08888888888888888,,
gaussian,oracle,50,0.3,0.95,5,0.9,0.1,177.636,0.59212,-0.06918833641366329,0.13725157563025214,-0.07066666666666668,0.029333333333333322,0.17066666666666666,,
gaussian,oracle,50,0.3,0.95,5,0.9,0.25,191.79899999999998,0.63933,-0.2072019669320292,0.14118477818477826,-0.2,-0.1,0.3,,
gaussian,oracle,50,0.3,0.99,1,0.9,0.1,129.183,0.43061,-0.09478010986578006,-0.08246181818181825,0.026666666666666644,0.12666666666666665,0.07333333333333333,,
gaussian,oracle,50,0.3,0.99,1,0.9,0.25,129.183,0.43061,-0.09478010986578006,-0.08246181818181825,0.026666666666666644,0.12666666666666665,0.07333333333333333,,
gaussian,oracle,50,0.3,0.99,3,0.9,0.1,179.029,0.5967633333333333,-0.13641959464900139,0.1296134044890912,-0.25333333333333335,-0.15333333333333335,0.35333333333333333,,
gaussian,oracle,50,0.3,0.99,3,0.9,0.25,174.82599999999996,0.5827533333333332,-0.1439810681286675,0.14128864372226885,-0.2644444444444444,-0.16444444444444442,0.3644444444444444,,
gaussian,oracle,50,0.3,0.99,5,0.9,0.1,188.17,0.6272333333333333,-0.12318352985051922,0.21230496453900716,-0.066,0.034,0.16599999999999998,,
gaussian,oracle,50,0.3,0.99,5,0.9,0.25,182.88,0.6096,-0.08797032660357851,0.16443630443630447,-0.08133333333333334,0.018666666666666665,0.18133333333333332,,
gaussian,oracle,50,0.7,0.95,1,0.9,0.1,67.151,0.22383666666666666,-0.03700494904553908,-0.04110909090909093,0.026666666666666644,0.12666666666666665,0.07333333333333333,,
gaussian,oracle,50,0.7,0.95,1,0.9,0.25,50.04299999999999,0.16680999999999999,-0.14616058225998008,-0.062389090909090894,-0.6,-0.5,0.7,,
gaussian,oracle,50,0.7,0.95,3,0.9,0.1,104.494,0.3483133333333333,0.04084978760092001,0.011391304347826037,-0.007777777777777786,0.09222222222222222,0.10777777777777776,,
gaussian,oracle,50,0.7,0.95,3,0.9,0.25,101.43,0.3381,0.02606232999474281,0.01802734140784268,-0.003333333333333355,0.09666666666666665,0.10333333333333333,,
gaussian,oracle,50,0.7,0.95,5,0.9,0.1,131.995,0.43998333333333334,-0.04222386864875016,-0.026754754533392322,-0.09333333333333335,0.006666666666666654,0.19333333333333333,,
gaussian,oracle,50,0.7,0.95,5,0.9,0.25,135.572,0.4519066666666667,-0.0021352755356542352,7.407407407400424e-06,-0.07600000000000001,0.023999999999999994,0.176,,
gaussian,oracle,50,0.7,0.99,1,0.9,0.1,67.151,0.22383666666666666,-0.03700494904553908,-0.04110909090909093,0.026666666666666644,0.12666666666666665,0.07333333333333333,,
gaussian,oracle,50,0.7,0.99,1,0.9,0.25,84.721,0.28240333333333334,0.02208169351964591,0.00842545454545457,0.01666666666666665,0.11666666666666665,0.08333333333333333,,
gaussian,oracle,50,0.7,0.99,3,0.9,0.1,146.15999999999997,0.4871999999999999,0.014392154006262065,-0.023327578088212175,-0.052222222222222225,0.04777777777777778,0.1522222222222222,,
gaussian,oracle,50,0.7,0.99,3,0.9,0.25,144.58700000000002,0.4819566666666667,-0.006589950242369136,0.02994831094831102,-0.060000000000000026,0.03999999999999998,0.16,,
gaussian,oracle,50,0.7,0.99,5,0.9,0.1,138.208,0.46069333333333334,-0.03558981479428758,-0.02982222222222225,-0.07600000000000001,0.023999999999999994,0.176,,
gaussian,oracle,50,0.7,0.99,5,0.9,0.25,129.53199999999998,0.4317733333333333,-0.019520094733586957,0.01972644927536238,-0.07333333333333336,0.026666666666666644,0.17333333333333334,,
zipfian,fixed,50,0.0,0.95,1,0.9,0.1,137.25,0.4575,0.5032761554618456,0.4663636363636363,0.019999999999999976,0.11999999999999998,0.08,,
zipfian,fixed,50,0.0,0.95,1,0.9,0.25,113.25,0.3775,0.40816087729226697,0.3463636363636364,-0.003333333333333355,0.09666666666666665,0.10333333333333333,,
zipfian,fixed,50,0.0,0.95,3,0.9,0.1,151.5,0.505,0.3117312191869258,0.34510869565217395,-0.06888888888888892,0.03111111111111109,0.1688888888888889,,
zipfian,fixed,50,0.0,0.95,3,0.9,0.25,153.75,0.5125,0.3522742056431286,0.32066052227342545,-0.07333333333333336,0.026666666666666644,0.17333333333333334,,
zipfian,fixed,50,0.0,0.95,5,0.9,0.1,153.0,0.51,0.375404764104619,0.2857142857142857,-0.08733333333333335,0.01266666666666666,0.18733333333333332,,
zipfian,fixed,50,0.0,0.95,5,0.9,0.25,153.0,0.51,0.26587331230168765,0.23333333333333334,-0.08199999999999999,0.018000000000000016,0.18199999999999997,,
zipfian,fixed,50,0.0,0.99,1,0.9,0.1,137.25,0.4575,0.5032761554618456,0.4663636363636363,0.019999999999999976,0.11999999999999998,0.08,,
zipfian,fixed,50,0.0,0.99,1,0.9,0.25,137.25,0.4575,0.5032761554618456,0.4663636363636363,0.019999999999999976,0.11999999999999998,0.08,,
zipfian,fixed,50,0.0,0.99,3,0.9,0.1,153.75,0.5125,0.33388416999045467,0.32066052227342545,-0.06555555555555559,0.034444444444444416,0.16555555555555557,,
zipfian,fixed,50,0.0,0.99,3,0.9,0.25,151.5,0.505,0.31113513869651477,0.34510869565217395,-0.07111111111111112,0.02888888888888888,0.1711111111111111,,
zipfian,fixed,50,0.0,0.99,5,0.9,0.1,153.75,0.5125,0.31149204075672576,0.2579365079365079,-0.08533333333333334,0.014666666666666661,0.18533333333333332,,
zipfian,fixed,50,0.0,0.99,5,0.9,0.25,152.25,0.5075,0.1293608621607908,0.2938550420168067,-0.0886666666666667,0.011333333333333306,0.18866666666666668,,
zipfian,fixed,50,0.3,0.95,1,0.9,0.1,135.75,0.4525,0.4046584668823859,0.49363636363636365,0.019999999999999976,0.11999999999999998,0.08,,
zipfian,fixed,50,0.3,0.95,1,0.9,0.25,111.0,0.37,0.31711014404365284,0.37090909090909085,-0.01333333333333335,0.08666666666666666,0.11333333333333333,,
zipfian,fixed,50,0.3,0.95,3,0.9,0.1,150.0,0.5,0.32571896621722674,0.37364130434782605,-0.06888888888888892,0.03111111111111109,0.1688888888888889,,
zipfian,fixed,50,0.3,0.95,3,0.9,0.25,151.5,0.505,0.3508901041122884,0.38940092165898615,-0.0677777777777778,0.03222222222222221,0.16777777777777778,,
zipfian,fixed,50,0.3,0.95,5,0.9,0.1,154.5,0.515,0.1805220536283978,0.28494623655913975,-0.08866666666666667,0.011333333333333334,0.18866666666666665,,
zipfian,fixed,50,0.3,0.95,5,0.9,0.25,147.75,0.4925,0.29479138555165474,0.37342537218475635,-0.08400000000000002,0.015999999999999986,0.184,,
zipfian,fixed,50,0.3,0.99,1,0.9,0.1,135.75,0.4525,0.4046584668823859,0.49363636363636365,0.019999999999999976,0.11999999999999998,0.08,,
zipfian,fixed,50,0.3,0.99,1,0.9,0.25,135.75,0.4525,0.4046584668823859,0.49363636363636365,0.019999999999999976,0.11999999999999998,0.08,,
zipfian,fixed,50,0.3,0.99,3,0.9,0.1,152.25,0.5075,0.3432038479787088,0.3536866359447004,-0.06555555555555559,0.034444444444444416,0.16555555555555557,,
zipfian,fixed,50,0.3,0.99,3,0.9,0.25,149.25,0.4975,0.3162821755998003,0.3552077484559237,-0.06555555555555556,0.034444444444444444,0.16555555555555554,,
zipfian,fixed,50,0.3,0.99,5,0.9,0.1,148.5,0.495,0.24450123721840838,0.3277777777777778,-0.08800000000000002,0.011999999999999983,0.188,,
zipfian,fixed,50,0.3,0.99,5,0.9,0.25,150.75,0.5025,0.30124768675449853,0.26997709632268735,-0.08933333333333335,0.010666666666666658,0.18933333333333333,,
zipfian,fixed,50,0.7,0.95,1,0.9,0.1,143.25,0.4775,0.21582555237406773,0.1609090909090909,0.019999999999999976,0.11999999999999998,0.08,,
zipfian,fixed,50,0.7,0.95,1,0.9,0.25,117.0,0.39,0.1783602268255097,0.0981818181818182,-0.01333333333333335,0.08666666666666666,0.11333333333333333,,
zipfian,fixed,50,0.7,0.95,3,0.9,0.1,151.5,0.505,0.24724524522565544,0.35099846390168965,-0.06555555555555559,0.034444444444444416,0.16555555555555557,,
zipfian,fixed,50,0.7,0.95,3,0.9,0.25,151.5,0.505,0.24724524522565544,0.35099846390168965,-0.06555555555555559,0.034444444444444416,0.16555555555555557,,
zipfian,fixed,50,0.7,0.95,5,0.9,0.1,150.0,0.5,0.2025144422517497,0.13888888888888884,-0.08866666666666667,0.011333333333333334,0.18866666666666665,,
zipfian,fixed,50,0.7,0.95,5,0.9,0.25,152.25,0.5075,0.2004660672785023,0.11659663865546221,-0.09400000000000003,0.005999999999999978,0.194,,
zipfian,fixed,50,0.7,0.99,1,0.9,0.1,143.25,0.4775,0.21582555237406773,0.1609090909090909,0.019999999999999976,0.11999999999999998,0.08,,
zipfian,fixed,50,0.7,0.99,1,0.9,0.25,143.25,0.4775,0.21582555237406773,0.1609090909090909,0.019999999999999976,0.11999999999999998,0.08,,
zipfian,fixed,50,0.7,0.99,3,0.9,0.1,151.5,0.505,0.24724524522565544,0.35099846390168965,-0.06555555555555559,0.034444444444444416,0.16555555555555557,,
zipfian,fixed,50,0.7,0.99,3,0.9,0.25,151.5,0.505,0.24724524522565544,0.35099846390168965,-0.06555555555555559,0.034444444444444416,0.16555555555555557,,
zipfian,fixed,50,0.7,0.99,5,0.9,0.1,150.0,0.5,0.2025144422517497,0.13888888888888884,-0.08866666666666667,0.011333333333333334,0.18866666666666665,,
zipfian,fixed,50,0.7,0.99,5,0.9,0.25,150.0,0.5,0.2025144422517497,0.13888888888888884,-0.08800000000000002,0.011999999999999983,0.188,,
zipfian,mle,50,0.0,0.95,1,0.9,0.1,98.23899999999999,0.3274633333333333,0.25544840063964935,0.3374595588235294,0.00666666666666664,0.10666666666666665,0.09333333333333334,0.6028,1.2022199999999998
zipfian,mle,50,0.0,0.95,1,0.9,0.25,96.75699999999999,0.32252333333333333,0.25005573139300197,0.3320110294117647,0.003333333333333313,0.10333333333333332,0.09666666666666666,0.6028,1.20598
zipfian,mle,50,0.0,0.95,3,0.9,0.1,186.30700000000002,0.6210233333333334,0.251490529379152,0.6121477272727271,-0.060000000000000026,0.03999999999999998,0.16,0.9736,1.3680599999999996
zipfian,mle,50,0.0,0.95,3,0.9,0.25,186.30700000000002,0.6210233333333334,0.251490529379152,0.6121477272727271,-0.05444444444444446,0.045555555555555544,0.15444444444444444,0.9296,1.4798999999999998
zipfian,mle,50,0.0,0.95,5,0.9,0.1,148.15500000000003,0.4938500000000001,0.36356236600356695,0.42164141414141415,-0.07866666666666666,0.021333333333333343,0.17866666666666664,0.9610000000000001,1.4798600000000002
zipfian,mle,50,0.0,0.95,5,0.9,0.25,178.77300000000002,0.59591,0.2481103748715742,0.5518834033613444,-0.07866666666666666,0.021333333333333343,0.17866666666666664,0.9986000000000003,1.4359000000000004
zipfian,mle,50,0.0,0.99,1,0.9,0.1,25.701,0.08567,-0.6572611652350898,-0.8976066176470587,-0.56,-0.4600000000000001,0.66,0.5714,1.18212
zipfian,mle,50,0.0,0.99,1,0.9,0.25,96.75699999999999,0.32252333333333333,0.25005573139300197,0.3320110294117647,-0.01333333333333335,0.08666666666666666,0.11333333333333333,0.7159000000000001,1.22234
