preference_model,pricing_model,n_items,gamma,delta,K,alpha,lambda_,total_revenue,avg_revenue_per_user,utility_gap,revenue_gap,exposure_gap,exposure_random_gap,minority_exposure,price_error_minority,price_error_all
gaussian,fixed,50,0.7,0.99,3,0.9,0.1,148.5,0.495,0.017262647829551392,-0.04377880184331795,-0.04777777777777778,0.052222222222222225,0.14777777777777776,,
gaussian,fixed,50,0.7,0.99,3,0.9,0.25,148.5,0.495,0.017262647829551392,-0.04377880184331795,-0.04777777777777778,0.052222222222222225,0.14777777777777776,,
gaussian,fixed,50,0.7,0.99,5,0.9,0.1,147.0,0.49,-0.0364900629166634,-0.09444444444444439,-0.08066666666666669,0.019333333333333313,0.18066666666666667,,
gaussian,fixed,50,0.7,0.99,5,0.9,0.25,152.25,0.5075,-0.04662665745197206,-0.06818181818181812,-0.07533333333333334,0.02466666666666667,0.1753333333333333,,
gaussian,mle,50,0.0,0.95,1,0.9,0.1,132.39200000000002,0.44130666666666674,0.05311028841578602,0.02940861344537815,0.043333333333333314,0.1433333333333333,0.056666666666666664,0.7287,0.8116800000000002
gaussian,mle,50,0.0,0.95,1,0.9,0.25,141.82299999999998,0.47274333333333324,0.23641890060952886,0.2914448529411765,0.043333333333333314,0.1433333333333333,0.056666666666666664,0.7287,0.8141800000000002
gaussian,mle,50,0.0,0.95,3,0.9,0.1,152.687,0.5089566666666667,0.041879994984478974,0.0012451481103166184,-0.062222222222222234,0.03777777777777777,0.1622222222222222,0.9232999999999999,0.9297
gaussian,mle,50,0.0,0.95,3,0.9,0.25,153.786,0.51262,-0.031696357983516,-0.008291666666666586,-0.07000000000000003,0.02999999999999997,0.17,0.9421999999999999,0.84804
gaussian,mle,50,0.0,0.95,5,0.9,0.1,201.387,0.67129,0.029126288420595947,0.014263772483284698,-0.20066666666666672,-0.10066666666666671,0.3006666666666667,0.7035,0.90836
gaussian,mle,50,0.0,0.95,5,0.9,0.25,169.28700000000003,0.5642900000000001,0.0679045267289482,0.16345148110316648,-0.11133333333333334,-0.011333333333333334,0.21133333333333332,1.0303,1.0817999999999999
gaussian,mle,50,0.0,0.99,1,0.9,0.1,159.34800000000004,0.5311600000000002,0.4138527602515873,0.5161165966386555,0.043333333333333314,0.1433333333333333,0.056666666666666664,0.7287,0.8116800000000002
gaussian,mle,50,0.0,0.99,1,0.9,0.25,158.54400000000004,0.5284800000000002,0.41217646381377165,0.5131607142857143,0.03999999999999998,0.13999999999999999,0.06,0.7224999999999999,0.8104399999999999
gaussian,mle,50,0.0,0.99,3,0.9,0.1,173.551,0.5785033333333333,0.15569905385893867,0.05214882795223352,-0.05777777777777779,0.04222222222222222,0.15777777777777777,0.647,0.9058600000000001
gaussian,mle,50,0.0,0.99,3,0.9,0.25,145.08400000000003,0.48361333333333345,0.02235443483286681,0.006548787061994632,-0.0266666666666667,0.0733333333333333,0.12666666666666668,0.7913,0.9787
gaussian,mle,50,0.0,0.99,5,0.9,0.1,196.25300000000004,0.6541766666666669,-0.03641311756923937,0.011626923076922924,-0.20733333333333337,-0.10733333333333336,0.30733333333333335,0.9611999999999998,0.9360600000000001
gaussian,mle,50,0.0,0.99,5,0.9,0.25,208.50400000000002,0.6950133333333334,0.1393321738761258,0.2833963068181818,-0.098,0.0020000000000000018,0.19799999999999998,0.8543,0.7639000000000001
gaussian,mle,50,0.3,0.95,1,0.9,0.1,69.65299999999999,0.23217666666666664,0.02770122544237663,0.016778361344537807,0.043333333333333314,0.1433333333333333,0.056666666666666664,0.9423000000000001,0.91848
gaussian,mle,50,0.3,0.95,1,0.9,0.25,112.238,0.37412666666666666,0.14767333982563274,0.29690966386554624,0.03666666666666664,0.13666666666666666,0.06333333333333334,0.9423000000000001,0.90592
gaussian,mle,50,0.3,0.95,3,0.9,0.1,124.055,0.4135166666666667,0.033175686603662796,0.30646296296296294,-0.03555555555555556,0.06444444444444444,0.13555555555555554,0.8731,0.94608
gaussian,mle,50,0.3,0.95,3,0.9,0.25,142.46699999999998,0.4748899999999999,0.018168827685008132,0.0730687815833801,-0.12444444444444441,-0.024444444444444408,0.2244444444444444,1.2187,0.99886
gaussian,mle,50,0.3,0.95,5,0.9,0.1,143.07900000000004,0.47693000000000013,-0.024416917748208755,-0.004782828282828333,-0.07333333333333336,0.026666666666666644,0.17333333333333334,0.7727,1.0516800000000002
gaussian,mle,50,0.3,0.95,5,0.9,0.25,137.768,0.45922666666666667,-0.014100085113606886,-0.005881026094648356,-0.1686666666666667,-0.06866666666666668,0.26866666666666666,1.0429,1.13456
gaussian,mle,50,0.3,0.99,1,0.9,0.1,121.428,0.40476,0.1612624399637392,0.32329096638655463,0.043333333333333314,0.1433333333333333,0.056666666666666664,0.9423000000000001,0.91848
gaussian,mle,50,0.3,0.99,1,0.9,0.25,88.67599999999999,0.2955866666666666,-0.03744252706363965,-0.029644432773109186,0.03999999999999998,0.13999999999999999,0.06,0.9423000000000001,0.91848
gaussian,mle,50,0.3,0.99,3,0.9,0.1,142.20299999999997,0.47400999999999993,0.04578847396251334,0.2006467202302435,-0.05000000000000002,0.04999999999999999,0.15,0.9109,0.9636600000000002
gaussian,mle,50,0.3,0.99,3,0.9,0.25,133.582,0.4452733333333333,0.08680881542829366,0.20401838610827372,-0.0488888888888889,0.05111111111111111,0.14888888888888888,1.1496,0.9725400000000001
gaussian,mle,50,0.3,0.99,5,0.9,0.1,153.64800000000002,0.5121600000000001,0.12418037679098343,0.43561730769230766,-0.08333333333333334,0.016666666666666663,0.18333333333333332,0.754,1.02156
gaussian,mle,50,0.3,0.99,5,0.9,0.25,149.01700000000002,0.4967233333333334,-0.025403564375321097,0.027404494382022526,-0.06533333333333333,0.03466666666666668,0.1653333333333333,0.9673999999999999,0.9699800000000001
gaussian,mle,50,0.7,0.95,1,0.9,0.1,98.66499999999998,0.32888333333333325,0.04593745055452532,0.06147846638655463,-0.003333333333333355,0.09666666666666665,0.10333333333333333,1.2066,1.1461
gaussian,mle,50,0.7,0.95,1,0.9,0.25,75.15199999999999,0.2505066666666666,0.020430891715378846,-0.007634453781512618,-0.01333333333333335,0.08666666666666666,0.11333333333333333,1.3195999999999999,1.15736
gaussian,mle,50,0.7,0.95,3,0.9,0.1,129.522,0.43173999999999996,-0.06399918254605899,-0.09618461538461548,-0.06555555555555553,0.03444444444444447,0.1655555555555555,1.8598,1.47774
gaussian,mle,50,0.7,0.95,3,0.9,0.25,127.023,0.42341,-0.08709143522897939,-0.018285185185185238,-0.03222222222222221,0.0677777777777778,0.13222222222222219,1.6275,1.39732
gaussian,mle,50,0.7,0.95,5,0.9,0.1,140.75100000000003,0.4691700000000001,-0.03684283954852116,-0.04178914141414147,-0.07400000000000001,0.025999999999999995,0.174,1.2818999999999998,1.5217200000000002
gaussian,mle,50,0.7,0.95,5,0.9,0.25,140.95100000000005,0.46983666666666685,-0.02199495365828802,0.05410031512605046,-0.09200000000000003,0.00799999999999998,0.192,1.4955000000000003,1.52548
gaussian,mle,50,0.7,0.99,1,0.9,0.1,40.788,0.13596,0.03484328781639079,0.06888970588235292,0.043333333333333314,0.1433333333333333,0.056666666666666664,1.2316,1.1774600000000002
gaussian,mle,50,0.7,0.99,1,0.9,0.25,22.405999999999995,0.07468666666666665,-0.004950141036934523,0.013716911764705887,0.019999999999999976,0.11999999999999998,0.08,1.2316,1.16618
gaussian,mle,50,0.7,0.99,3,0.9,0.1,133.051,0.4435033333333333,-0.047170016793725594,-0.0027124355438302716,-0.05111111111111111,0.0488888888888889,0.15111111111111108,1.5016,1.3998400000000002
gaussian,mle,50,0.7,0.99,3,0.9,0.25,130.313,0.43437666666666663,-0.08851272498477974,-0.10304399357171556,-0.06444444444444444,0.03555555555555556,0.16444444444444442,1.7467000000000001,1.51794
gaussian,mle,50,0.7,0.99,5,0.9,0.1,141.10200000000003,0.4703400000000001,-0.04044536532526355,-0.06490864248278705,-0.07466666666666669,0.02533333333333332,0.17466666666666666,1.3006999999999997,1.40984
gaussian,mle,50,0.7,0.99,5,0.9,0.25,141.76700000000002,0.47255666666666674,-0.02721859399523388,0.20808927403531724,-0.0866666666666667,0.013333333333333308,0.18666666666666668,1.4641,1.4777
gaussian,oracle,50,0.0,0.95,1,0.9,0.1,163.64000000000004,0.5454666666666668,-0.05213611044342795,0.12043843283582079,0.03333333333333331,0.1333333333333333,0.06666666666666667,,
gaussian,oracle,50,0.0,0.95,1,0.9,0.25,158.277,0.52759,-0.008944791181240669,0.10927751865671642,0.03333333333333331,0.1333333333333333,0.06666666666666667,,
gaussian,oracle,50,0.0,0.95,3,0.9,0.1,307.17600000000004,1.0239200000000002,-0.0069505104011652885,0.11491653865847395,-0.24888888888888888,-0.14888888888888888,0.34888888888888886,,
gaussian,oracle,50,0.0,0.95,3,0.9,0.25,316.66999999999996,1.0555666666666665,-0.04561659582473587,-0.013540903540903537,-0.23555555555555563,-0.13555555555555562,0.3355555555555556,,
gaussian,oracle,50,0.0,0.95,5,0.9,0.1,330.158,1.1005266666666667,-0.07466924682568771,0.009784814436499811,-0.20266666666666672,-0.10266666666666671,0.3026666666666667,,
gaussian,oracle,50,0.0,0.95,5,0.9,0.25,335.592,1.1186399999999999,0.006292065285958881,0.1993215421809389,-0.1146666666666667,-0.014666666666666689,0.21466666666666667,,
gaussian,oracle,50,0.0,0.99,1,0.9,0.1,272.52700000000004,0.9084233333333335,-0.12288068771240082,0.04972761194029851,-0.6333333333333333,-0.5333333333333333,0.7333333333333333,,
gaussian,oracle,50,0.0,0.99,1,0.9,0.25,272.52700000000004,0.9084233333333335,-0.12288068771240082,0.04972761194029851,-0.6333333333333333,-0.5333333333333333,0.7333333333333333,,
gaussian,oracle,50,0.0,0.99,3,0.9,0.1,296.448,0.9881599999999999,0.09836810409530287,0.4660253623188406,-0.04888888888888887,0.051111111111111135,0.14888888888888885,,
gaussian,oracle,50,0.0,0.99,3,0.9,0.25,295.159,0.9838633333333333,0.031692867664707,0.2702266191627434,-0.06888888888888889,0.031111111111111117,0.16888888888888887,,
gaussian,oracle,50,0.0,0.99,5,0.9,0.1,330.3689999999999,1.1012299999999997,0.016470312225426026,0.24815533028122982,-0.07733333333333334,0.02266666666666667,0.17733333333333332,,
gaussian,oracle,50,0.0,0.99,5,0.9,0.25,327.486,1.09162,-0.02218651295340457,0.21929234793983,-0.10733333333333334,-0.007333333333333331,0.20733333333333331,,
gaussian,oracle,50,0.3,0.95,1,0.9,0.1,108.645,0.36214999999999997,-0.02584445946843661,0.0855923507462687,0.03333333333333331,0.1333333333333333,0.06666666666666667,,
gaussian,oracle,50,0.3,0.95,1,0.9,0.25,107.91,0.35969999999999996,-0.005187664669437014,0.0872574626865672,0.03333333333333331,0.1333333333333333,0.06666666666666667,,
gaussian,oracle,50,0.3,0.95,3,0.9,0.1,209.10399999999998,0.6970133333333333,0.05991096842981006,0.26330158730158726,-0.062222222222222234,0.03777777777777777,0.1622222222222222,,
gaussian,oracle,50,0.3,0.95,3,0.9,0.25,220.89100000000002,0.7363033333333334,0.03637912902986282,0.2079576281969716,-0.2022222222222223,-0.1022222222222223,0.3022222222222223,,
gaussian,oracle,50,0.3,0.95,5,0.9,0.1,234.40600000000003,0.7813533333333335,0.02095505562116856,0.2022488866267973,-0.08533333333333334,0.014666666666666661,0.18533333333333332,,
gaussian,oracle,50,0.3,0.95,5,0.9,0.25,236.51600000000002,0.7883866666666667,0.03223319097944069,0.0599202156334232,-0.1706666666666667,-0.07066666666666668,0.27066666666666667,,
gaussian,oracle,50,0.3,0.99,1,0.9,0.1,178.87,0.5962333333333334,-0.08991292491358263,0.03611707089552241,-0.6333333333333333,-0.5333333333333333,0.7333333333333333,,
gaussian,oracle,50,0.3,0.99,1,0.9,0.25,140.02399999999997,0.4667466666666666,0.00030914166158801937,0.06579617537313431,0.03333333333333331,0.1333333333333333,0.06666666666666667,,
gaussian,oracle,50,0.3,0.99,3,0.9,0.1,206.42399999999998,0.6880799999999999,0.04987361326937076,0.23175254375254367,-0.06888888888888889,0.031111111111111117,0.16888888888888887,,
gaussian,oracle,50,0.3,0.99,3,0.9,0.25,210.57500000000002,0.7019166666666667,0.066159279783887,0.3814448403104721,-0.014444444444444454,0.08555555555555555,0.11444444444444443,,
gaussian,oracle,50,0.3,0.99,5,0.9,0.1,225.34500000000003,0.7511500000000001,-0.010949419274450256,-0.01822463768115945,-0.2053333333333333,-0.1053333333333333,0.3053333333333333,,
gaussian,oracle,50,0.3,0.99,5,0.9,0.25,228.66700000000003,0.7622233333333335,-0.006692323841915093,-0.05089818181818184,-0.21466666666666673,-0.11466666666666672,0.3146666666666667,,
gaussian,oracle,50,0.7,0.95,1,0.9,0.1,85.55099999999999,0.28517,0.05870733972610598,0.08820335820895522,0.03333333333333331,0.1333333333333333,0.06666666666666667,,
gaussian,oracle,50,0.7,0.95,1,0.9,0.25,145.42900000000003,0.48476333333333343,0.009041716668526906,0.03964878731343291,0.023333333333333317,0.12333333333333332,0.07666666666666666,,
gaussian,oracle,50,0.7,0.95,3,0.9,0.1,173.806,0.5793533333333334,0.0027381352242932255,-0.025764177428411084,-0.05000000000000002,0.04999999999999999,0.15,,
gaussian,oracle,50,0.7,0.95,3,0.9,0.25,172.876,0.5762533333333334,0.008321243619618085,-0.02915833801235268,-0.05444444444444446,0.045555555555555544,0.15444444444444444,,
gaussian,oracle,50,0.7,0.95,5,0.9,0.1,175.99099999999999,0.5866366666666666,-0.02584519008942024,-0.022426574863837256,-0.06933333333333336,0.030666666666666648,0.16933333333333334,,
gaussian,oracle,50,0.7,0.95,5,0.9,0.25,173.13,0.5771,-0.06636703409124983,-0.08615781268737266,-0.09666666666666668,0.003333333333333327,0.19666666666666666,,
gaussian,oracle,50,0.7,0.99,1,0.9,0.1,85.55099999999999,0.28517,0.05870733972610598,0.08820335820895522,0.03333333333333331,0.1333333333333333,0.06666666666666667,,
gaussian,oracle,50,0.7,0.99,1,0.9,0.25,86.15299999999999,0.28717666666666664,0.052399424328292504,0.07771641791044775,0.03333333333333331,0.1333333333333333,0.06666666666666667,,
gaussian,oracle,50,0.7,0.99,3,0.9,0.1,173.743,0.5791433333333333,0.0029680622315925165,-0.025994104435710264,-0.05000000000000002,0.04999999999999999,0.15,,
gaussian,oracle,50,0.7,0.99,3,0.9,0.25,172.422,0.57474,-0.03213278416153176,-0.09780740740740734,-0.05777777777777779,0.04222222222222222,0.15777777777777777,,
gaussian,oracle,50,0.7,0.99,5,0.9,0.1,184.046,0.6134866666666666,-0.009476029524797813,-0.04319272727272738,-0.07533333333333336,0.024666666666666642,0.17533333333333334,,
gaussian,oracle,50,0.7,0.99,5,0.9,0.25,184.663,0.6155433333333333,-0.0076504402076955635,-0.040949090909090935,-0.07400000000000004,0.025999999999999968,0.17400000000000002,,
zipfian,fixed,50,0.0,0.95,1,0.9,0.1,137.25,0.4575,0.5032761554618456,0.4663636363636363,0.019999999999999976,0.11999999999999998,0.08,,
zipfian,fixed,50,0.0,0.95,1,0.9,0.25,113.25,0.3775,0.40816087729226697,0.3463636363636364,-0.003333333333333355,0.09666666666666665,0.10333333333333333,,
zipfian,fixed,50,0.0,0.95,3,0.9,0.1,151.5,0.505,0.3117312191869258,0.34510869565217395,-0.06888888888888892,0.03111111111111109,0.1688888888888889,,
zipfian,fixed,50,0.0,0.95,3,0.9,0.25,153.75,0.5125,0.3522742056431286,0.32066052227342545,-0.07333333333333336,0.026666666666666644,0.17333333333333334,,
zipfian,fixed,50,0.0,0.95,5,0.9,0.1,153.0,0.51,0.375404764104619,0.2857142857142857,-0.08733333333333335,0.01266666666666666,0.18733333333333332,,
zipfian,fixed,50,0.0,0.95,5,0.9,0.25,153.0,0.51,0.26587331230168765,0.23333333333333334,-0.08199999999999999,0.018000000000000016,0.18199999999999997,,
zipfian,fixed,50,0.0,0.99,1,0.9,0.1,137.25,0.4575,0.5032761554618456,0.4663636363636363,0.019999999999999976,0.11999999999999998,0.08,,
zipfian,fixed,50,0.0,0.99,1,0.9,0.25,137.25,0.4575,0.5032761554618456,0.4663636363636363,0.019999999999999976,0.11999999999999998,0.08,,
zipfian,fixed,50,0.0,0.99,3,0.9,0.1,153.75,0.5125,0.33388416999045467,0.32066052227342545,-0.06555555555555559,0.034444444444444416,0.16555555555555557,,
zipfian,fixed,50,0.0,0.99,3,0.9,0.25,151.5,0.505,0.31113513869651477,0.34510869565217395,-0.07111111111111112,0.02888888888888888,0.1711111111111111,,
zipfian,fixed,50,0.0,0.99,5,0.9,0.1,153.75,0.5125,0.31149204075672576,0.2579365079365079,-0.08533333333333334,0.014666666666666661,0.18533333333333332,,
zipfian,fixed,50,0.0,0.99,5,0.9,0.25,152.25,0.5075,0.1293608621607908,0.2938550420168067,-0.0886666666666667,0.011333333333333306,0.18866666666666668,,
zipfian,fixed,50,0.3,0.95,1,0.9,0.1,135.75,0.4525,0.4046584668823859,0.49363636363636365,0.019999999999999976,0.11999999999999998,0.08,,
zipfian,fixed,50,0.3,0.95,1,0.9,0.25,111.0,0.37,0.31711014404365284,0.37090909090909085,-0.01333333333333335,0.08666666666666666,0.11333333333333333,,
zipfian,fixed,50,0.3,0.95,3,0.9,0.1,150.0,0.5,0.32571896621722674,0.37364130434782605,-0.06888888888888892,0.03111111111111109,0.1688888888888889,,
zipfian,fixed,50,0.3,0.95,3,0.9,0.25,151.5,0.505,0.3508901041122884,0.38940092165898615,-0.0677777777777778,0.03222222222222221,0.16777777777777778,,
zipfian,fixed,50,0.3,0.95,5,0.9,0.1,154.5,0.515,0.1805220536283978,0.28494623655913975,-0.08866666666666667,0.011333333333333334,0.18866666666666665,,
zipfian,fixed,50,0.3,0.95,5,0.9,0.25,147.75,0.4925,0.29479138555165474,0.37342537218475635,-0.08400000000000002,0.015999999999999986,0.184,,
zipfian,fixed,50,0.3,0.99,1,0.9,0.1,135.75,0.4525,0.4046584668823859,0.49363636363636365,0.019999999999999976,0.11999999999999998,0.08,,
zipfian,fixed,50,0.3,0.99,1,0.9,0.25,135.75,0.4525,0.4046584668823859,0.49363636363636365,0.019999999999999976,0.11999999999999998,0.08,,
zipfian,fixed,50,0.3,0.99,3,0.9,0.1,152.25,0.5075,0.3432038479787088,0.3536866359447004,-0.06555555555555559,0.034444444444444416,0.16555555555555557,,
zipfian,fixed,50,0.3,0.99,3,0.9,0.25,149.25,0.4975,0.3162821755998003,0.3552077484559237,-0.06555555555555556,0.034444444444444444,0.16555555555555554,,
zipfian,fixed,50,0.3,0.99,5,0.9,0.1,148.5,0.495,0.24450123721840838,0.3277777777777778,-0.08800000000000002,0.011999999999999983,0.188,,
zipfian,fixed,50,0.3,0.99,5,0.9,0.25,150.75,0.5025,0.30124768675449853,0.26997709632268735,-0.08933333333333335,0.010666666666666658,0.18933333333333333,,
zipfian,fixed,50,0.7,0.95,1,0.9,0.1,143.25,0.4775,0.21582555237406773,0.1609090909090909,0.019999999999999976,0.11999999999999998,0.08,,
zipfian,fixed,50,0.7,0.95,1,0.9,0.25,117.0,0.39,0.1783602268255097,0.0981818181818182,-0.01333333333333335,0.08666666666666666,0.11333333333333333,,
zipfian,fixed,50,0.7,0.95,3,0.9,0.1,151.5,0.505,0.24724524522565544,0.35099846390168965,-0.06555555555555559,0.034444444444444416,0.16555555555555557,,
zipfian,fixed,50,0.7,0.95,3,0.9,0.25,151.5,0.505,0.24724524522565544,0.35099846390168965,-0.06555555555555559,0.034444444444444416,0.16555555555555557,,
zipfian,fixed,50,0.7,0.95,5,0.9,0.1,150.0,0.5,0.2025144422517497,0.13888888888888884,-0.08866666666666667,0.011333333333333334,0.18866666666666665,,
zipfian,fixed,50,0.7,0.95,5,0.9,0.25,152.25,0.5075,0.2004660672785023,0.11659663865546221,-0.09400000000000003,0.005999999999999978,0.194,,
zipfian,fixed,50,0.7,0.99,1,0.9,0.1,143.25,0.4775,0.21582555237406773,0.1609090909090909,0.019999999999999976,0.11999999999999998,0.08,,
zipfian,fixed,50,0.7,0.99,1,0.9,0.25,143.25,0.4775,0.21582555237406773,0.1609090909090909,0.019999999999999976,0.11999999999999998,0.08,,
zipfian,fixed,50,0.7,0.99,3,0.9,0.1,151.5,0.505,0.24724524522565544,0.35099846390168965,-0.06555555555555559,0.034444444444444416,0.16555555555555557,,
zipfian,fixed,50,0.7,0.99,3,0.9,0.25,151.5,0.505,0.24724524522565544,0.35099846390168965,-0.06555555555555559,0.034444444444444416,0.16555555555555557,,
zipfian,fixed,50,0.7,0.99,5,0.9,0.1,150.0,0.5,0.2025144422517497,0.13888888888888884,-0.08866666666666667,0.011333333333333334,0.18866666666666665,,
zipfian,fixed,50,0.7,0.99,5,0.9,0.25,150.0,0.5,0.2025144422517497,0.13888888888888884,-0.08800000000000002,0.011999999999999983,0.188,,
zipfian,mle,50,0.0,0.95,1,0.9,0.1,98.23899999999999,0.3274633333333333,0.25544840063964935,0.3374595588235294,0.00666666666666664,0.10666666666666665,0.09333333333333334,0.6028,1.2022199999999998
zipfian,mle,50,0.0,0.95,1,0.9,0.25,96.75699999999999,0.32252333333333333,0.25005573139300197,0.3320110294117647,0.003333333333333313,0.10333333333333332,0.09666666666666666,0.6028,1.20598
zipfian,mle,50,0.0,0.95,3,0.9,0.1,186.30700000000002,0.6210233333333334,0.251490529379152,0.6121477272727271,-0.060000000000000026,0.03999999999999998,0.16,0.9736,1.3680599999999996
zipfian,mle,50,0.0,0.95,3,0.9,0.25,186.30700000000002,0.6210233333333334,0.251490529379152,0.6121477272727271,-0.05444444444444446,0.045555555555555544,0.15444444444444444,0.9296,1.4798999999999998
zipfian,mle,50,0.0,0.95,5,0.9,0.1,148.15500000000003,0.4938500000000001,0.36356236600356695,0.42164141414141415,-0.07866666666666666,0.021333333333333343,0.17866666666666664,0.9610000000000001,1.4798600000000002
zipfian,mle,50,0.0,0.95,5,0.9,0.25,178.77300000000002,0.59591,0.2481103748715742,0.5518834033613444,-0.07866666666666666,0.021333333333333343,0.17866666666666664,0.9986000000000003,1.4359000000000004
zipfian,mle,50,0.0,0.99,1,0.9,0.1,25.701,0.08567,-0.6572611652350898,-0.8976066176470587,-0.56,-0.4600000000000001,0.66,0.5714,1.18212
